processo_id,data_distribuicao,data_ultima_mov,lead_time_days,uf,tipo_acao,valor_causa,risco_cpc25,probabilidade_perda,valor_provisao,custo_defesa,status
PROC-2026-00208,2016-01-30,2017-08-07,555,SP,Cível - Outros,40154.32,Possível,0.6,20077.16,26842.5,Ativo
PROC-2026-00209,2018-08-26,2021-01-24,882,SP,Cível - Indenizatória,402125.52,Provável,0.87,351002.25,16377.84,Ativo
PROC-2026-00210,2017-12-22,2022-03-01,1530,SP,Cível - Outros,453706.01,Possível,0.42,226853.01,73764.78,Ativo
PROC-2026-00211,2019-02-28,2020-03-24,390,SP,Cível - Outros,439572.94,Possível,0.57,219786.47,9077.09,Ativo
PROC-2026-00212,2019-05-20,2021-08-03,806,SP,Cível - Outros,152373.51,Provável,0.96,146678.31,32187.51,Ativo
PROC-2026-00213,2019-07-08,2020-07-16,374,SP,Cível - Outros,456101.49,Possível,0.7,228050.75,13202.48,Encerrado
PROC-2026-00214,2015-05-13,2021-11-13,2376,SP,Cível - Outros,322206.08,Provável,0.79,254029.62,87633.06,Ativo
PROC-2026-00215,2018-05-21,2020-09-07,840,SP,Cível - Indenizatória,208202.98,Provável,0.83,172563.27,42433.05,Encerrado
PROC-2026-00216,2015-09-23,2016-08-10,322,SP,Cível - Outros,177068.77,Provável,0.73,130054.43,10221.46,Encerrado
PROC-2026-00217,2017-02-27,2018-07-08,496,SP,Cível - Indenizatória,14941.72,Provável,0.96,14375.75,26819.53,Encerrado
PROC-2026-00218,2018-03-31,2019-04-03,368,SP,Cível - Indenizatória,48482.81,Provável,0.96,46407.12,20364.25,Encerrado
PROC-2026-00219,2015-10-07,2021-08-11,2135,SP,Cível - Outros,136608.91,Possível,0.46,68304.45,92959.16,Ativo
PROC-2026-00220,2019-01-28,2024-12-27,2160,SP,Cível - Outros,15327.26,Possível,0.46,7663.63,45828.01,Encerrado
PROC-2026-00221,2017-08-27,2022-06-12,1750,SP,Cível - Outros,240478.47,Possível,0.65,120239.24,67917.99,Encerrado
PROC-2026-00222,2017-11-26,2022-04-14,1600,SP,Cível - Outros,338286.14,Possível,0.66,169143.07,57522.24,Encerrado
PROC-2026-00223,2015-02-21,2019-07-03,1593,SP,Cível - Outros,224204.91,Possível,0.57,112102.46,71408.01,Ativo
PROC-2026-00224,2018-04-16,2024-01-27,2112,SP,Cível - Outros,19178.86,Possível,0.44,9589.43,69342.13,Encerrado
PROC-2026-00225,2019-09-09,2023-12-23,1566,SP,Cível - Outros,95646.87,Provável,0.79,75882.92,32327.96,Encerrado
PROC-2026-00226,2015-11-10,2019-11-29,1480,SP,Cível - Outros,375602.46,Provável,0.84,315691.04,74103.76,Encerrado
PROC-2026-00227,2016-12-02,2020-10-08,1406,SP,Cível - Indenizatória,161026.19,Provável,0.81,129884.74,60549.66,Encerrado
PROC-2026-00228,2015-12-23,2017-08-23,609,SP,Cível - Outros,125998.3,Possível,0.36,62999.15,16392.38,Encerrado
PROC-2026-00229,2016-08-31,2027-11-16,4094,SP,Cível - Execução,498330.99,Provável,0.96,476700.31,134228.94,Ativo
PROC-2026-00230,2016-02-28,2019-12-15,1386,SP,Cível - Execução,355211.59,Provável,0.73,259313.39,85525.72,Encerrado
PROC-2026-00231,2019-06-29,2025-06-12,2175,SP,Cível - Execução,407386.88,Provável,0.93,379610.43,48265.36,Encerrado
PROC-2026-00232,2016-05-22,2018-12-14,936,SP,Cível - Indenizatória,257669.08,Provável,0.82,211918.17,46555.2,Encerrado
PROC-2026-00233,2018-03-18,2025-02-01,2512,SP,Cível - Execução,456897.07,Provável,0.9,409239.0,140771.06,Ativo
PROC-2026-00234,2016-09-28,2020-10-11,1474,SP,Cível - Execução,123813.93,Provável,0.89,110149.19,94285.55,Ativo
PROC-2026-00235,2016-02-16,2022-07-10,2336,SP,Cível - Execução,220694.97,Provável,0.8,177387.45,81848.2,Encerrado
PROC-2026-00236,2015-04-03,2020-04-21,1845,SP,Cível - Execução,91765.1,Provável,0.95,87624.53,87670.27,Encerrado
PROC-2026-00237,2017-02-25,2025-12-19,3219,SP,Cível - Execução,265245.52,Provável,0.71,187356.82,202355.29,Ativo
PROC-2026-00238,2017-07-04,2034-09-24,6291,SP,Cível - Execução,288944.74,Provável,0.77,223841.84,295654.52,Ativo
PROC-2026-00239,2017-04-22,2024-06-04,2600,SP,Cível - Execução,92196.84,Provável,0.97,89403.85,122061.49,Ativo
PROC-2026-00240,2017-03-30,2028-12-31,4294,SP,Cível - Outros,202961.98,Possível,0.66,101480.99,274001.82,Ativo
PROC-2026-00241,2016-12-12,2021-02-26,1537,SP,Cível - Execução,201951.75,Provável,0.76,153305.77,85258.43,Ativo
PROC-2026-00242,2016-06-09,2022-01-06,2037,SP,Cível - Outros,85069.75,Provável,0.75,63524.07,34142.3,Encerrado
PROC-2026-00243,2019-08-19,2025-12-19,2314,SP,Cível - Outros,51844.43,Provável,0.71,36724.64,40452.06,Ativo
PROC-2026-00244,2016-03-08,2023-10-09,2771,SP,Cível - Execução,83389.46,Provável,0.96,80220.06,79520.83,Ativo
PROC-2026-00245,2018-05-03,2020-10-01,882,SP,Cível - Execução,384220.09,Provável,0.84,322474.92,47939.06,Encerrado
PROC-2026-00246,2016-05-03,2018-06-12,770,SP,Cível - Execução,76316.58,Possível,0.65,38158.29,43211.75,Encerrado
PROC-2026-00247,2018-05-11,2023-03-31,1785,SP,Cível - Indenizatória,440043.2,Provável,0.85,376113.79,37330.15,Encerrado
PROC-2026-00248,2017-07-19,2018-05-30,315,SP,Cível - Outros,339644.98,Possível,0.56,169822.49,16547.95,Encerrado
PROC-2026-00249,2016-11-30,2019-06-13,925,SP,Cível - Outros,10578.35,Possível,0.68,5289.18,57098.06,Encerrado
PROC-2026-00250,2018-07-23,2024-09-01,2232,SP,Cível - Execução,440583.86,Possível,0.41,220291.93,94832.49,Ativo
PROC-2026-00251,2019-05-20,2024-01-04,1690,SP,Cível - Execução,297947.76,Possível,0.59,148973.88,66104.49,Encerrado
PROC-2026-00252,2019-05-05,2021-09-02,851,SP,Cível - Indenizatória,305453.71,Provável,0.95,289581.21,43634.87,Encerrado
PROC-2026-00253,2015-07-13,2021-03-20,2077,SP,Cível - Execução,426700.08,Provável,0.96,408977.61,53841.13,Encerrado
PROC-2026-00254,2019-04-20,2021-10-09,903,SP,Cível - Execução,47575.58,Provável,0.77,36491.16,52751.54,Ativo
PROC-2026-00255,2019-12-03,2021-09-03,640,SP,Cível - Indenizatória,326685.34,Provável,0.89,291424.38,16687.57,Ativo
PROC-2026-00256,2017-06-28,2022-11-02,1953,SP,Cível - Execução,59967.43,Provável,0.79,47172.15,126234.84,Encerrado
PROC-2026-00257,2019-10-28,2021-09-29,702,SP,Cível - Execução,75330.77,Provável,0.94,70639.6,12682.1,Encerrado
PROC-2026-00258,2016-04-10,2023-10-22,2751,SP,Cível - Outros,266831.22,Provável,0.81,217255.5,182844.54,Ativo
PROC-2026-00259,2019-02-22,2020-09-29,585,SP,Cível - Outros,135617.57,Provável,0.78,106018.25,19157.17,Encerrado
PROC-2026-00260,2019-03-14,2034-02-03,5440,SP,Cível - Execução,394064.09,Provável,0.89,351421.16,271194.4,Encerrado
PROC-2026-00261,2018-06-04,2024-01-16,2052,SP,Cível - Outros,342109.95,Provável,0.75,257062.6,136348.09,Encerrado
PROC-2026-00262,2019-03-21,2021-01-09,660,SP,Cível - Outros,7480.48,Possível,0.69,3740.24,16713.68,Encerrado
PROC-2026-00263,2017-03-11,2020-06-11,1188,SP,Cível - Execução,37319.29,Provável,0.77,28741.53,52293.16,Ativo
PROC-2026-00264,2015-09-12,2016-08-13,336,SP,Cível - Outros,201847.61,Provável,0.99,199841.81,8507.54,Encerrado
PROC-2026-00265,2019-11-22,2023-06-01,1287,SP,Cível - Outros,63185.57,Possível,0.55,31592.78,64885.72,Encerrado
PROC-2026-00266,2016-02-22,2022-02-08,2178,SP,Cível - Execução,451026.03,Provável,0.92,415707.24,144733.75,Ativo
PROC-2026-00267,2015-07-16,2017-07-07,722,SP,Cível - Execução,351902.84,Provável,0.73,255897.12,29679.28,Ativo
PROC-2026-00268,2019-09-21,2022-05-14,966,SP,Cível - Execução,164648.32,Provável,0.71,117359.23,61732.23,Encerrado
PROC-2026-00269,2019-01-02,2028-04-06,3382,SP,Cível - Execução,100318.6,Provável,0.83,83647.74,101059.41,Ativo
PROC-2026-00270,2015-07-05,2016-11-10,494,SP,Cível - Execução,359360.13,Possível,0.7,179680.07,31459.55,Ativo
PROC-2026-00271,2019-10-06,2022-01-02,819,SP,Cível - Execução,126081.98,Provável,0.72,90804.84,13992.49,Encerrado
PROC-2026-00272,2016-11-26,2018-04-27,517,SP,Cível - Execução,457506.08,Provável,0.93,425450.71,15931.64,Encerrado
PROC-2026-00273,2019-04-08,2024-09-04,1976,SP,Cível - Execução,113327.18,Provável,0.8,90404.0,43413.68,Encerrado
PROC-2026-00274,2017-07-24,2059-04-07,15232,SP,Cível - Execução,23145.67,Provável,0.85,19752.74,997348.6,Encerrado
PROC-2026-00275,2017-05-30,2021-02-18,1360,SP,Cível - Execução,438518.01,Provável,0.73,322125.31,34095.82,Encerrado
PROC-2026-00276,2019-09-01,2023-06-26,1394,SP,Cível - Indenizatória,161471.08,Provável,0.84,134933.7,40512.71,Encerrado
PROC-2026-00277,2017-04-03,2019-03-24,720,SP,Cível - Outros,334276.17,Possível,0.44,167138.08,26013.19,Encerrado
PROC-2026-00278,2015-11-10,2018-06-13,946,SP,Cível - Execução,431957.99,Provável,0.81,351192.42,46308.14,Encerrado
PROC-2026-00279,2015-05-08,2018-11-28,1300,SP,Cível - Execução,295890.98,Provável,0.8,236746.05,72087.26,Ativo
PROC-2026-00280,2015-11-07,2017-09-17,680,SP,Cível - Outros,343164.92,Provável,0.83,285783.99,18480.93,Encerrado
PROC-2026-00281,2019-10-27,2022-08-12,1020,SP,Cível - Outros,155535.97,Provável,0.9,139384.36,64887.03,Encerrado
PROC-2026-00282,2017-12-17,2024-04-08,2304,SP,Cível - Outros,62749.84,Provável,0.8,50054.42,150457.97,Ativo
PROC-2026-00283,2015-11-22,2020-02-19,1550,SP,Cível - Execução,411143.85,Possível,0.49,205571.92,46705.61,Ativo
PROC-2026-00284,2015-11-23,2016-08-29,280,SP,Cível - Execução,379163.27,Provável,0.99,375471.24,12869.31,Ativo
PROC-2026-00285,2019-05-24,2023-05-13,1450,SP,Cível - Outros,162632.98,Provável,0.76,123458.92,50424.24,Encerrado
PROC-2026-00286,2018-02-16,2020-09-18,945,SP,Cível - Outros,474593.79,Provável,0.85,401649.53,48994.47,Encerrado
PROC-2026-00287,2016-02-20,2023-11-28,2838,SP,Cível - Outros,53315.18,Provável,0.79,41910.83,148103.86,Ativo
PROC-2026-00288,2016-07-09,2019-06-29,1085,SP,Cível - Outros,435970.61,Provável,0.79,345320.55,60756.66,Encerrado
PROC-2026-00289,2019-10-27,2023-04-18,1269,SP,Cível - Outros,135683.69,Provável,0.97,132127.59,60400.61,Encerrado
PROC-2026-00290,2015-02-17,2026-03-27,4056,SP,Cível - Indenizatória,300569.81,Provável,0.85,256095.31,120148.41,Ativo
PROC-2026-00291,2019-06-07,2021-08-29,814,SP,Cível - Outros,169242.37,Possível,0.41,84621.19,44074.38,Encerrado
PROC-2026-00292,2019-05-11,2027-06-16,2958,SP,Cível - Outros,90446.82,Possível,0.69,45223.41,136342.64,Ativo
PROC-2026-00293,2019-05-07,2026-10-25,2728,SP,Cível - Execução,212907.13,Provável,0.8,171034.84,93642.84,Encerrado
PROC-2026-00294,2018-04-05,2020-04-30,756,SP,Cível - Execução,174989.54,Provável,1.0,174165.73,30046.84,Ativo
PROC-2026-00295,2016-04-25,2017-01-25,275,SP,Cível - Outros,200691.14,Provável,0.94,189423.93,16374.9,Encerrado
PROC-2026-00296,2017-06-10,2019-09-04,816,SP,Cível - Execução,473002.2,Provável,0.98,463645.32,47954.46,Ativo
PROC-2026-00297,2017-02-09,2018-08-24,561,SP,Cível - Execução,240446.2,Provável,0.94,225939.31,35951.24,Ativo
PROC-2026-00298,2015-09-28,2020-05-26,1702,SP,Cível - Outros,150327.65,Possível,0.33,75163.82,111186.11,Encerrado
PROC-2026-00299,2017-01-09,2023-06-07,2340,SP,Cível - Execução,67133.22,Provável,0.79,53070.52,90501.87,Encerrado
PROC-2026-00300,2019-03-11,2023-09-04,1638,SP,Cível - Indenizatória,383788.51,Provável,0.83,320240.08,73174.13,Encerrado
PROC-2026-00301,2019-08-30,2027-07-19,2880,SP,Cível - Indenizatória,338326.49,Provável,0.91,309146.72,80286.87,Ativo
PROC-2026-00302,2016-01-05,2017-03-09,429,SP,Cível - Outros,28553.69,Possível,0.49,14276.84,19668.02,Encerrado
PROC-2026-00303,2019-05-06,2020-06-23,414,SP,Cível - Execução,121042.06,Provável,0.81,97452.15,12751.54,Ativo
PROC-2026-00304,2015-07-24,2033-11-14,6688,SP,Cível - Execução,380256.91,Provável,0.95,362681.2,197844.78,Ativo
PROC-2026-00305,2017-09-07,2023-01-31,1972,SP,Cível - Indenizatória,100639.6,Provável,0.99,99731.52,67891.98,Ativo
PROC-2026-00306,2018-09-05,2020-11-29,816,SP,Cível - Execução,229795.8,Provável,0.89,205350.92,45797.92,Encerrado
PROC-2026-00307,2016-04-17,2019-09-29,1260,SP,Cível - Outros,464902.31,Provável,0.79,367445.04,50755.63,Encerrado
PROC-2026-00308,2017-09-29,2022-04-09,1653,SP,Cível - Outros,412155.59,Provável,0.74,304912.75,53533.23,Encerrado
PROC-2026-00309,2017-12-08,2024-11-29,2548,SP,Cível - Execução,22607.73,Provável,0.9,20393.45,133698.03,Encerrado
PROC-2026-00310,2015-09-04,2021-04-09,2044,SP,Cível - Execução,436697.73,Provável,0.9,394348.23,70328.14,Ativo
PROC-2026-00311,2019-11-06,2022-05-04,910,SP,Cível - Outros,5433.34,Provável,0.72,3931.56,50291.67,Encerrado
PROC-2026-00312,2015-11-15,2018-11-02,1083,SP,Cível - Execução,337065.45,Provável,0.79,265851.5,37051.31,Encerrado
PROC-2026-00313,2019-09-26,2021-05-16,598,SP,Cível - Outros,168246.4,Possível,0.59,84123.2,31612.01,Encerrado
PROC-2026-00314,2017-01-02,2023-05-01,2310,SP,Cível - Execução,179438.92,Possível,0.48,89719.46,143744.62,Encerrado
PROC-2026-00315,2017-08-30,2018-01-07,130,SP,Cível - Outros,349122.87,Possível,0.5,174561.44,6247.37,Ativo
PROC-2026-00316,2018-10-29,2020-05-27,576,SP,Cível - Outros,361471.88,Possível,0.58,180735.94,32412.33,Ativo
PROC-2026-00317,2017-01-02,2017-09-11,252,SP,Cível - Outros,28172.88,Provável,0.93,26239.13,6679.27,Encerrado
PROC-2026-00318,2018-06-12,2019-06-19,372,SP,Cível - Execução,113397.01,Provável,0.84,95576.06,23314.24,Ativo
PROC-2026-00319,2019-02-18,2030-12-26,4329,SP,Cível - Execução,133123.08,Provável,0.91,120982.31,131286.76,Encerrado
PROC-2026-00320,2016-08-17,2018-01-03,504,SP,Cível - Outros,219590.76,Possível,0.45,109795.38,22977.34,Encerrado
PROC-2026-00321,2015-05-11,2016-09-08,486,SP,Cível - Outros,45728.46,Possível,0.62,22864.23,11955.48,Encerrado
PROC-2026-00322,2018-08-06,2022-07-07,1431,SP,Cível - Execução,363600.8,Provável,0.77,278724.39,28409.73,Ativo
PROC-2026-00323,2017-11-21,2019-01-24,429,SP,Cível - Execução,272928.65,Provável,0.81,220393.42,21450.68,Ativo
PROC-2026-00324,2018-01-14,2020-01-10,726,SP,Cível - Execução,253612.73,Possível,0.34,126806.37,39027.48,Ativo
PROC-2026-00325,2016-01-23,2022-05-29,2318,SP,Cível - Execução,305530.44,Provável,0.93,283106.85,79358.66,Encerrado
PROC-2026-00326,2016-12-28,2020-09-11,1353,SP,Cível - Execução,287613.04,Provável,0.71,204955.0,74559.34,Ativo
PROC-2026-00327,2018-05-26,2020-09-02,830,SP,Cível - Execução,140014.37,Provável,0.83,116861.16,48195.2,Encerrado
PROC-2026-00328,2015-09-16,2020-04-08,1666,SP,Cível - Execução,371197.45,Provável,0.91,338315.57,107524.15,Encerrado
PROC-2026-00329,2017-08-28,2022-10-28,1887,SP,Cível - Outros,165530.89,Provável,0.86,143132.34,38920.42,Encerrado
PROC-2026-00330,2016-09-06,2017-07-18,315,SP,Cível - Execução,397794.28,Provável,0.79,313033.79,20840.31,Ativo
PROC-2026-00331,2019-06-16,2026-09-17,2650,SP,Cível - Indenizatória,32648.84,Provável,0.91,29589.88,87569.17,Encerrado
PROC-2026-00332,2017-01-21,2018-05-16,480,SP,Cível - Execução,342383.61,Provável,0.99,340177.5,24200.53,Encerrado
PROC-2026-00333,2015-12-19,2021-03-22,1920,SP,Cível - Execução,474742.7,Provável,0.75,354987.36,112059.1,Encerrado
PROC-2026-00334,2018-12-01,2020-01-04,399,SP,Cível - Outros,386127.05,Provável,0.8,307866.43,7627.98,Encerrado
PROC-2026-00335,2017-10-20,2019-01-03,440,SP,Cível - Execução,318477.78,Provável,0.96,306256.25,19040.63,Ativo
PROC-2026-00336,2016-01-16,2018-05-29,864,SP,Cível - Execução,157281.41,Provável,0.94,147262.87,27756.5,Ativo
PROC-2026-00337,2016-07-09,2017-09-02,420,SP,Cível - Indenizatória,28969.75,Provável,0.71,20586.8,13954.29,Encerrado
PROC-2026-00338,2016-06-23,2020-11-05,1596,SP,Cível - Outros,467744.86,Provável,0.75,348722.47,67932.14,Ativo
PROC-2026-00339,2016-12-28,2020-11-01,1404,SP,Cível - Execução,435268.64,Provável,0.73,317857.44,54285.99,Encerrado
PROC-2026-00340,2016-10-29,2020-02-01,1190,SP,Cível - Outros,272732.71,Possível,0.64,136366.35,55116.91,Encerrado
PROC-2026-00341,2019-01-22,2019-10-04,255,SP,Cível - Outros,192963.58,Possível,0.43,96481.79,7531.81,Encerrado
PROC-2026-00342,2017-03-12,2022-04-03,1848,SP,Cível - Execução,237626.59,Provável,0.95,226475.4,93843.77,Encerrado
PROC-2026-00343,2019-05-29,2020-08-19,448,SP,Cível - Outros,131806.73,Possível,0.55,65903.37,14458.2,Encerrado
PROC-2026-00344,2016-08-12,2017-11-05,450,SP,Cível - Execução,163906.27,Provável,0.73,120303.68,19872.37,Encerrado
PROC-2026-00345,2015-02-05,2015-06-15,130,SP,Cível - Outros,47648.65,Possível,0.55,23824.33,6164.09,Encerrado
PROC-2026-00346,2018-08-11,2022-10-26,1537,SP,Cível - Outros,339745.96,Provável,0.95,321470.78,96044.91,Encerrado
PROC-2026-00347,2018-12-14,2024-07-21,2046,SP,Cível - Indenizatória,6557.75,Provável,0.73,4763.42,83842.89,Encerrado
PROC-2026-00348,2016-11-14,2021-05-05,1633,SP,Cível - Outros,36058.13,Provável,0.77,27599.75,101783.77,Encerrado
PROC-2026-00349,2017-05-26,2019-02-15,630,SP,Cível - Outros,19033.99,Possível,0.36,9517.0,39884.34,Encerrado
PROC-2026-00350,2018-12-15,2022-02-13,1156,SP,Cível - Execução,491926.0,Possível,0.35,245963.0,60347.49,Encerrado
PROC-2026-00351,2016-07-07,2017-05-23,320,SP,Cível - Execução,384040.59,Possível,0.34,192020.3,7328.49,Encerrado
PROC-2026-00352,2017-11-17,2019-07-26,616,SP,Cível - Execução,346046.3,Provável,0.89,307095.76,11664.96,Encerrado
PROC-2026-00353,2019-06-26,2021-05-14,688,SP,Cível - Execução,375551.38,Provável,0.81,302420.69,21705.14,Encerrado
PROC-2026-00354,2015-04-17,2138-02-25,44874,SP,Trabalhista,185365.64,Provável,0.73,135014.55,2384021.83,Ativo
PROC-2026-00355,2017-03-07,2030-11-14,5000,SP,Cível - Outros,43751.44,Possível,0.65,21875.72,158250.14,Ativo
PROC-2026-00356,2016-01-27,2027-02-10,4032,SP,Cível - Execução,17050.78,Provável,0.72,12332.2,168672.64,Encerrado
PROC-2026-00357,2019-01-14,2022-09-01,1326,SP,Cível - Indenizatória,18743.95,Provável,0.84,15750.34,31280.7,Encerrado
PROC-2026-00358,2017-02-24,2018-09-17,570,SP,Cível - Outros,207314.65,Provável,0.9,187360.97,23463.06,Ativo
PROC-2026-00359,2018-11-23,2022-07-05,1320,SP,Cível - Execução,75347.78,Provável,0.75,56579.93,61799.35,Ativo
PROC-2026-00360,2017-05-20,2020-09-08,1207,SP,Cível - Execução,82369.22,Provável,0.9,73766.64,50466.25,Encerrado
PROC-2026-00361,2016-02-27,2018-03-22,754,SP,Cível - Indenizatória,411012.86,Provável,0.82,337977.27,15557.83,Ativo
PROC-2026-00362,2018-12-13,2021-07-06,936,SP,Cível - Outros,407120.56,Provável,0.84,341167.08,58197.19,Ativo
PROC-2026-00363,2019-05-13,2019-11-16,187,SP,Cível - Outros,27803.97,Possível,0.55,13901.98,11937.49,Encerrado
PROC-2026-00364,2019-11-12,2029-09-08,3588,SP,Cível - Execução,422890.67,Provável,0.81,343132.88,231465.08,Encerrado
PROC-2026-00365,2017-06-19,2021-12-07,1632,SP,Cível - Execução,30494.22,Possível,0.58,15247.11,47529.8,Ativo
PROC-2026-00366,2019-03-10,2021-06-19,832,SP,Cível - Execução,223526.62,Provável,0.78,174807.82,44622.81,Ativo
PROC-2026-00367,2018-04-06,2020-12-21,990,SP,Cível - Execução,75177.31,Provável,0.82,61332.85,62908.23,Ativo
PROC-2026-00368,2018-05-19,2021-04-17,1064,SP,Cível - Execução,273761.19,Provável,0.95,259294.45,51056.94,Encerrado
PROC-2026-00369,2018-09-20,2021-05-07,960,SP,Cível - Execução,303292.58,Possível,0.69,151646.29,27760.28,Ativo
PROC-2026-00370,2015-10-01,2016-08-06,310,SP,Cível - Execução,414951.37,Possível,0.62,207475.69,15099.03,Encerrado
PROC-2026-00371,2017-09-26,2021-06-07,1350,SP,Cível - Execução,323907.0,Provável,0.81,262699.34,51264.95,Encerrado
PROC-2026-00372,2016-08-26,2020-06-06,1380,SP,Cível - Outros,430198.68,Provável,0.9,385694.26,23964.47,Encerrado
PROC-2026-00373,2019-09-26,2020-12-06,437,SP,Cível - Execução,62743.85,Provável,0.87,54401.85,26275.28,Ativo
PROC-2026-00374,2019-07-31,2033-07-17,5100,SP,Cível - Execução,488148.98,Provável,0.73,358735.91,160948.18,Encerrado
PROC-2026-00375,2015-10-20,2019-04-02,1260,SP,Cível - Execução,68646.27,Provável,0.73,50042.94,71750.69,Encerrado
PROC-2026-00376,2018-04-29,2022-02-19,1392,SP,Cível - Execução,374841.56,Provável,0.83,312969.83,32470.33,Encerrado
PROC-2026-00377,2018-01-29,2020-02-28,760,SP,Cível - Outros,96399.47,Provável,0.76,73567.36,44057.56,Encerrado
PROC-2026-00378,2016-05-22,2017-08-15,450,SP,Cível - Execução,125961.41,Provável,0.86,108549.81,29781.88,Ativo
PROC-2026-00379,2015-07-21,2020-07-14,1820,SP,Cível - Execução,485127.43,Provável,0.83,400315.03,97220.78,Encerrado
PROC-2026-00380,2019-03-30,2022-12-12,1353,SP,Cível - Outros,26816.76,Possível,0.53,13408.38,40094.5,Encerrado
PROC-2026-00381,2015-01-02,2015-10-09,280,SP,Cível - Outros,253661.37,Possível,0.5,126830.68,6884.82,Ativo
PROC-2026-00382,2017-10-06,2018-11-13,403,SP,Cível - Outros,445509.22,Possível,0.54,222754.61,24447.39,Encerrado
PROC-2026-00383,2016-02-29,2018-11-17,992,SP,Cível - Outros,225474.42,Provável,0.79,179074.96,33205.0,Ativo
PROC-2026-00384,2018-12-16,2021-12-08,1088,SP,Cível - Execução,319957.5,Provável,0.85,272961.25,29605.89,Ativo
PROC-2026-00385,2017-05-14,2018-02-26,288,SP,Cível - Indenizatória,103707.08,Possível,0.31,51853.54,7700.38,Encerrado
PROC-2026-00386,2015-01-16,2017-08-09,936,SP,Cível - Execução,235324.83,Provável,0.85,199882.57,60414.25,Encerrado
PROC-2026-00387,2018-07-27,2019-09-08,408,SP,Cível - Outros,80470.78,Possível,0.33,40235.39,24790.52,Encerrado
PROC-2026-00388,2018-03-13,2023-05-17,1891,SP,Cível - Outros,413217.33,Provável,0.72,296542.64,102278.66,Encerrado
